 ,baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
11559,300.338,49.308,1248.277,2044.664,1.063,0.874,2.503,2.058,2.281,3.783,19.876,0.425,0.348,0.455,0.384,1.072,0.903,0.701,1
11560,283.851,44.421,1919.710,11.406,0.879,2.001,2.069,4.713,3.391,3.686,15.597,0.301,0.744,0.336,0.871,0.790,2.050,1.099,1
11561,305.478,24.654,1100.819,30.051,1.637,1.319,3.855,3.106,3.480,4.127,12.304,0.816,0.657,0.960,0.787,2.260,1.853,1.461,1
11562,288.168,71.489,41.310,76.848,0.565,0.949,1.330,2.235,1.782,3.179,41.060,0.300,0.381,0.384,0.386,0.903,0.909,0.641,1
11563,307.029,43.920,1052.202,75.198,0.881,2.173,2.074,5.116,3.595,3.252,12.552,0.249,0.633,0.274,0.728,0.645,1.715,0.916,1
11564,324.968,74.970,1647.455,85.112,0.890,0.943,2.096,2.221,2.159,2.723,18.477,0.216,0.231,0.236,0.237,0.556,0.558,0.394,1
11565,295.017,42.062,1834.364,98.459,1.050,1.509,2.473,3.554,3.013,3.257,13.496,0.336,0.484,0.374,0.533,0.882,1.254,0.766,1
11566,312.965,34.398,819.034,98.653,0.752,1.465,1.770,3.450,2.610,3.012,16.523,0.392,0.735,0.348,0.784,0.819,1.846,1.009,1
11567,306.394,117.967,704.160,118.602,0.675,0.447,1.589,1.053,1.321,2.576,314.102,0.222,0.457,0.190,0.991,0.448,2.334,1.188,1
11568,309.586,33.541,486.590,121.748,1.305,1.306,3.072,3.076,3.074,3.707,14.226,0.553,0.554,0.621,0.621,1.463,1.462,1.034,1
11569,289.075,80.253,1957.885,126.838,0.501,0.827,1.179,1.947,1.563,2.538,24.416,0.299,0.258,0.183,0.250,0.432,0.589,0.365,1
11570,310.842,52.678,993.174,144.881,1.190,0.576,2.802,1.357,2.079,2.859,20.128,0.483,0.319,0.498,0.225,1.173,0.530,0.644,1
11571,301.559,37.788,1721.930,156.820,0.655,0.741,1.542,1.746,1.644,2.689,22.912,0.500,0.512,0.374,0.480,0.880,1.130,0.716,1
11572,293.488,43.911,177.061,169.981,1.211,1.543,2.851,3.633,3.242,3.175,11.092,0.306,0.390,0.352,0.443,0.828,1.044,0.666,1
11573,306.483,52.678,1415.358,182.284,0.838,0.695,1.973,1.637,1.805,2.673,24.046,0.359,0.308,0.389,0.339,0.916,0.798,0.607,1
11574,309.981,39.441,1443.055,184.691,0.632,1.248,1.488,2.940,2.214,2.579,16.443,0.341,0.566,0.246,0.587,0.578,1.382,0.749,1
11575,304.272,56.093,361.489,187.042,1.039,0.514,2.446,1.210,1.828,2.648,19.764,0.409,0.355,0.420,0.198,0.990,0.465,0.547,1
11576,301.510,26.305,1374.427,190.124,1.580,0.965,3.720,2.273,2.996,3.263,14.069,0.847,0.518,0.924,0.563,2.176,1.326,1.274,1
11577,284.544,37.257,2029.253,204.677,1.242,1.232,2.924,2.902,2.913,3.002,12.679,0.423,0.419,0.467,0.463,1.100,1.091,0.775,1
11578,306.997,46.653,565.570,262.804,0.704,1.686,1.658,3.971,2.815,3.138,18.867,0.236,0.596,0.352,0.634,0.830,1.494,0.854,1
11579,304.741,47.652,1768.825,266.538,0.938,0.768,2.208,1.807,2.008,2.583,20.427,0.378,0.299,0.388,0.375,0.913,0.883,0.635,1
11580,309.654,43.933,1205.141,282.184,1.869,0.854,4.402,2.011,3.206,3.087,13.535,0.586,0.263,0.658,0.280,1.550,0.658,0.842,1
11581,302.808,41.598,135.283,306.581,0.971,1.300,2.287,3.062,2.675,2.968,14.864,0.347,0.464,0.374,0.499,0.882,1.174,0.734,1
11582,308.494,35.141,466.481,322.498,1.587,1.062,3.737,2.501,3.119,3.118,12.285,0.554,0.370,0.614,0.416,1.446,0.981,0.873,1
11583,307.515,74.659,1647.921,326.685,0.761,0.513,1.792,1.208,1.500,2.453,56.135,0.284,0.336,0.251,0.435,0.590,1.023,0.591,1
11584,312.397,29.958,150.946,352.223,1.027,2.190,2.418,5.158,3.788,3.499,11.347,0.383,0.830,0.444,0.962,1.046,2.265,1.248,1
11585,309.549,69.754,862.199,353.712,0.577,1.060,1.358,2.496,1.927,2.630,22.383,0.239,0.325,0.204,0.335,0.480,0.788,0.461,1
11586,307.664,50.788,1760.237,361.183,1.920,1.868,4.520,4.399,4.460,6.792,10.091,0.369,0.359,0.557,0.546,1.310,1.285,0.918,1
11587,308.695,37.246,127.219,363.532,1.168,1.053,2.751,2.479,2.615,3.304,16.851,0.528,0.476,0.567,0.513,1.335,1.208,0.900,1
11588,307.922,36.431,447.616,366.243,1.543,1.121,3.635,2.640,3.137,3.079,11.718,0.496,0.360,0.554,0.407,1.305,0.957,0.809,1
11589,317.228,48.906,731.370,387.107,0.552,1.281,1.300,3.016,2.158,2.589,38.253,0.285,0.517,0.509,0.536,1.199,1.263,0.871,1
11590,312.884,57.527,1847.763,393.496,0.843,0.796,1.985,1.874,1.929,2.803,22.816,0.320,0.294,0.329,0.351,0.774,0.827,0.566,1
11591,303.857,43.928,1744.622,399.789,0.645,1.643,1.518,3.870,2.694,2.745,19.794,0.230,0.594,0.361,0.631,0.850,1.487,0.856,1
11592,311.654,47.074,847.835,431.485,0.950,1.638,2.238,3.858,3.048,3.308,14.106,0.285,0.492,0.311,0.538,0.733,1.266,0.731,1
11593,312.516,39.103,953.017,437.746,1.231,1.476,2.898,3.476,3.187,3.446,12.357,0.389,0.466,0.444,0.529,1.046,1.246,0.813,1
11594,313.113,44.016,278.413,449.253,1.067,0.972,2.513,2.288,2.401,2.957,17.183,0.416,0.379,0.441,0.401,1.039,0.944,0.702,1
11595,313.327,58.917,1912.643,463.608,0.754,1.241,1.776,2.923,2.350,2.987,19.505,0.235,0.392,0.282,0.411,0.663,0.969,0.587,1
11596,315.942,59.962,1326.795,485.303,0.730,0.998,1.720,2.351,2.035,2.845,20.808,0.265,0.350,0.258,0.364,0.607,0.857,0.525,1
11597,326.439,68.916,1542.045,494.495,0.954,1.055,2.246,2.484,2.365,2.881,17.066,0.238,0.262,0.246,0.278,0.580,0.654,0.437,1
11598,317.094,56.762,1627.533,510.500,0.756,1.062,1.781,2.501,2.141,2.832,21.101,0.251,0.366,0.325,0.382,0.764,0.900,0.590,1
11599,307.137,50.486,612.251,512.589,1.485,1.096,3.497,2.580,3.038,2.815,11.317,0.333,0.245,0.369,0.274,0.868,0.646,0.541,1
11600,302.857,40.655,1811.400,515.247,0.976,1.327,2.298,3.124,2.711,2.885,14.151,0.338,0.460,0.370,0.496,0.871,1.169,0.729,1
11601,312.885,52.364,1492.361,521.362,0.977,1.150,2.302,2.708,2.505,2.920,15.997,0.298,0.350,0.320,0.373,0.753,0.879,0.579,1
11602,299.703,40.852,97.042,526.861,2.149,1.982,5.059,4.667,4.863,6.510,9.329,0.474,0.428,0.716,0.655,1.686,1.543,1.143,1
11603,307.225,48.961,1836.819,569.884,1.339,0.543,3.154,1.278,2.216,2.788,18.813,0.541,0.339,0.559,0.227,1.316,0.534,0.710,1
11604,304.638,112.741,1901.651,575.745,0.557,0.640,1.311,1.508,1.409,2.282,46.182,0.168,0.166,0.261,0.171,0.615,0.402,0.367,1
11605,303.995,54.859,1797.936,605.308,1.144,0.579,2.693,1.363,2.028,2.958,31.238,0.486,0.309,0.501,0.392,1.181,0.923,0.749,1
11606,312.240,46.357,1369.316,610.245,1.012,0.917,2.384,2.160,2.272,2.911,18.312,0.400,0.362,0.421,0.380,0.991,0.894,0.667,1
11607,318.620,43.044,1011.035,623.991,1.089,0.879,2.564,2.070,2.317,2.885,17.556,0.450,0.366,0.472,0.366,1.112,0.863,0.704,1
11608,334.724,48.575,849.933,632.497,0.917,1.635,2.160,3.850,3.005,3.186,13.999,0.267,0.474,0.284,0.516,0.669,1.214,0.693,1
11609,310.858,40.165,1534.828,639.183,1.135,0.892,2.673,2.101,2.387,2.932,17.270,0.490,0.387,0.517,0.401,1.218,0.944,0.770,1
11610,315.113,46.924,212.932,647.376,1.006,0.795,2.369,1.872,2.120,3.350,23.998,0.499,0.389,0.516,0.448,1.214,1.054,0.804,1
11611,320.929,44.964,528.892,653.830,1.092,1.238,2.571,2.915,2.743,3.326,15.673,0.381,0.432,0.413,0.468,0.972,1.103,0.735,1
11612,309.686,41.677,548.116,669.404,1.852,1.314,4.361,3.095,3.728,4.097,11.642,0.521,0.362,0.626,0.437,1.474,1.029,0.899,1
11613,315.874,57.776,525.855,694.635,0.850,0.642,2.002,1.512,1.757,2.649,28.651,0.349,0.263,0.343,0.383,0.808,0.901,0.605,1
11614,314.672,35.053,720.160,697.168,1.210,1.119,2.848,2.634,2.741,3.005,14.147,0.488,0.452,0.530,0.490,1.248,1.154,0.850,1
11615,315.411,49.372,1424.315,711.140,1.083,1.076,2.551,2.534,2.543,2.786,14.806,0.325,0.323,0.347,0.344,0.818,0.811,0.576,1
11616,301.218,98.633,1983.578,727.688,0.484,0.736,1.141,1.734,1.437,2.687,172.780,0.281,0.244,0.806,0.272,1.899,0.641,1.002,1
11617,319.798,63.654,1412.738,729.694,0.854,1.683,2.010,3.964,2.987,2.687,12.339,0.165,0.325,0.181,0.352,0.426,0.828,0.466,1
11618,314.775,51.277,1340.304,745.470,1.187,0.610,2.794,1.436,2.115,2.940,35.365,0.504,0.224,0.524,0.528,1.234,1.242,0.875,1
11619,319.660,56.883,1533.568,748.197,0.604,0.931,1.421,2.192,1.807,2.967,41.591,0.255,0.426,0.544,0.434,1.282,1.023,0.820,1
11620,310.679,63.580,1435.041,750.374,1.980,0.502,4.663,1.181,2.922,2.885,61.205,0.582,0.269,0.641,0.511,1.510,1.203,0.965,1
11621,308.614,39.138,1832.477,762.238,1.038,0.812,2.444,1.912,2.178,3.238,21.766,0.577,0.454,0.605,0.469,1.424,1.105,0.901,1
11622,306.856,47.558,1993.991,765.221,0.689,1.269,1.622,2.988,2.305,2.884,17.623,0.300,0.503,0.237,0.525,0.558,1.237,0.679,1
11623,308.107,45.356,1587.706,768.618,1.063,1.188,2.502,2.798,2.650,2.967,14.819,0.347,0.388,0.374,0.418,0.881,0.983,0.660,1
11624,324.664,48.424,723.133,781.042,0.827,1.156,1.947,2.723,2.335,2.679,16.274,0.286,0.395,0.283,0.415,0.665,0.977,0.591,1
11625,320.132,48.227,1747.564,790.307,1.016,0.879,2.393,2.071,2.232,2.751,17.869,0.374,0.323,0.394,0.344,0.927,0.811,0.616,1
11626,306.087,30.391,298.417,806.314,2.122,1.507,4.996,3.548,4.272,5.395,10.419,0.721,0.504,0.945,0.703,2.226,1.656,1.387,1
11627,322.320,47.998,884.582,808.385,0.916,0.961,2.157,2.264,2.210,2.672,17.597,0.331,0.348,0.356,0.369,0.839,0.868,0.604,1
11628,320.127,33.576,1049.581,814.044,0.823,1.352,1.939,3.185,2.562,3.228,18.223,0.429,0.714,0.501,0.758,1.179,1.786,1.070,1
11629,314.980,93.623,1528.407,814.872,0.835,0.465,1.965,1.094,1.530,2.321,27.442,0.203,0.294,0.222,0.175,0.523,0.413,0.333,1
11630,314.225,36.521,117.941,827.676,1.040,1.256,2.450,2.958,2.704,3.182,15.433,0.440,0.531,0.474,0.574,1.116,1.351,0.876,1
11631,317.737,65.841,1098.647,831.770,0.566,0.843,1.334,1.984,1.659,2.859,45.533,0.294,0.357,0.464,0.362,1.094,0.852,0.693,1
11632,309.148,45.924,1835.046,830.823,0.803,0.993,1.891,2.337,2.114,3.003,20.391,0.375,0.454,0.350,0.470,0.825,1.107,0.690,1
11633,326.398,44.085,1294.293,856.830,0.946,0.691,2.229,1.628,1.928,3.042,23.379,0.516,0.405,0.535,0.362,1.259,0.853,0.761,1
11634,315.729,42.265,1656.474,879.061,1.030,0.826,2.426,1.946,2.186,3.402,22.305,0.555,0.452,0.582,0.434,1.371,1.022,0.855,1
11635,311.690,48.825,2006.532,894.799,1.267,1.502,2.985,3.537,3.261,2.983,10.207,0.265,0.314,0.305,0.359,0.719,0.846,0.555,1
11636,318.940,56.195,1808.948,901.451,2.052,2.234,4.831,5.261,5.046,7.644,9.914,0.338,0.365,0.551,0.572,1.298,1.346,0.935,1
11637,315.061,48.726,1633.188,909.676,1.056,1.250,2.487,2.944,2.715,2.975,14.313,0.310,0.367,0.336,0.397,0.790,0.935,0.612,1
11638,317.100,49.757,499.425,910.982,1.323,0.559,3.117,1.316,2.216,2.580,16.158,0.481,0.293,0.497,0.179,1.170,0.420,0.622,1
11639,312.425,61.339,1573.564,926.659,0.752,0.955,1.770,2.248,2.009,2.790,22.418,0.246,0.323,0.314,0.338,0.739,0.795,0.543,1
11640,310.556,50.072,134.648,952.644,1.670,0.926,3.933,2.181,3.057,2.834,12.203,0.405,0.224,0.442,0.251,1.040,0.592,0.598,1
11641,309.821,42.149,1891.807,959.191,1.418,1.185,3.339,2.791,3.065,4.064,15.736,0.529,0.442,0.592,0.497,1.395,1.171,0.911,1
11642,319.705,68.451,1596.823,992.985,0.779,0.772,1.835,1.819,1.827,2.595,20.503,0.252,0.253,0.242,0.224,0.571,0.528,0.389,1
11643,317.648,57.681,1632.810,995.281,0.820,0.594,1.931,1.398,1.664,2.625,29.520,0.357,0.313,0.352,0.352,0.830,0.830,0.587,1
11644,322.894,33.331,926.541,1010.498,1.011,1.193,2.382,2.810,2.596,3.070,15.917,0.482,0.569,0.520,0.609,1.225,1.434,0.943,1
11645,306.406,76.648,1965.983,1018.694,0.931,0.488,2.192,1.149,1.671,2.607,68.913,0.320,0.386,0.319,0.468,0.751,1.102,0.667,1
11646,320.659,44.227,1262.805,1031.297,1.025,1.012,2.413,2.383,2.398,2.850,16.555,0.384,0.379,0.405,0.401,0.953,0.945,0.671,1
11647,317.005,66.603,422.945,1035.253,1.569,0.595,3.696,1.402,2.549,2.688,18.849,0.396,0.187,0.414,0.195,0.976,0.460,0.539,1
11648,338.063,42.984,462.970,1034.500,0.734,1.428,1.728,3.362,2.545,3.032,16.774,0.318,0.586,0.274,0.617,0.646,1.453,0.795,1
11649,316.167,46.016,1599.377,1040.403,0.786,1.231,1.851,2.899,2.375,2.622,16.561,0.268,0.427,0.316,0.449,0.745,1.057,0.647,1
11650,318.720,66.362,1392.668,1064.238,0.867,0.727,2.041,1.712,1.876,2.958,24.248,0.312,0.270,0.331,0.273,0.779,0.642,0.505,1
11651,316.494,35.818,1725.633,1072.022,0.780,0.957,1.837,2.254,2.046,3.010,22.599,0.470,0.586,0.544,0.597,1.281,1.406,0.951,1
11652,315.918,45.122,1638.630,1082.937,0.954,0.807,2.247,1.901,2.074,3.036,21.215,0.458,0.396,0.482,0.372,1.135,0.876,0.717,1
11653,319.148,69.173,868.804,1094.280,1.461,0.483,3.440,1.139,2.289,3.289,59.415,0.525,0.426,0.545,0.456,1.283,1.075,0.837,1
11654,321.225,52.627,1431.120,1126.513,1.981,2.378,4.665,5.600,5.133,6.663,8.247,0.280,0.342,0.476,0.545,1.122,1.283,0.852,1
11655,318.927,62.015,1454.235,1131.832,0.676,0.930,1.591,2.190,1.891,2.913,23.849,0.276,0.355,0.274,0.361,0.645,0.850,0.534,1
11656,310.078,34.109,2002.554,1165.861,1.144,1.086,2.694,2.558,2.626,2.992,15.122,0.507,0.482,0.546,0.517,1.285,1.218,0.885,1
11657,308.647,48.350,1912.899,1177.587,0.727,1.023,1.711,2.408,2.060,3.052,21.356,0.354,0.471,0.307,0.491,0.723,1.156,0.682,1
11658,314.864,50.876,1876.505,1183.714,0.598,0.956,1.409,2.251,1.830,2.910,44.293,0.247,0.473,0.643,0.489,1.515,1.152,0.952,1
11659,315.832,41.529,1821.010,1193.238,0.997,0.980,2.347,2.308,2.328,3.747,22.689,0.547,0.537,0.570,0.565,1.341,1.330,0.945,1
11660,318.397,74.719,815.797,1194.652,0.533,1.153,1.254,2.715,1.985,2.528,23.732,0.239,0.313,0.198,0.322,0.467,0.759,0.446,1
11661,318.226,33.814,704.846,1214.587,1.505,1.206,3.543,2.841,3.192,3.881,13.962,0.621,0.498,0.703,0.569,1.656,1.339,1.065,1
11662,314.459,41.331,1899.830,1214.609,0.540,1.059,1.271,2.494,1.882,2.606,22.882,0.449,0.557,0.339,0.573,0.799,1.349,0.784,1
11663,308.376,75.889,83.715,1226.828,1.108,0.535,2.610,1.260,1.935,2.653,23.038,0.316,0.247,0.324,0.187,0.763,0.439,0.440,1
11664,311.964,58.453,298.974,1229.967,1.002,0.710,2.361,1.673,2.017,2.578,18.164,0.332,0.252,0.340,0.206,0.801,0.485,0.468,1
11665,319.936,47.040,1442.751,1231.174,0.916,0.874,2.156,2.058,2.107,3.083,21.338,0.418,0.401,0.435,0.407,1.024,0.958,0.701,1
11666,317.577,53.507,1488.931,1286.225,1.025,1.004,2.415,2.365,2.390,2.511,14.638,0.281,0.275,0.295,0.291,0.696,0.684,0.488,1
11667,314.633,34.549,1687.494,1298.650,1.100,1.520,2.590,3.579,3.085,3.772,14.827,0.472,0.652,0.530,0.724,1.247,1.705,1.056,1
11668,325.714,98.481,1711.678,1300.304,0.598,0.555,1.409,1.308,1.358,3.276,66.528,0.275,0.309,0.360,0.381,0.848,0.898,0.618,1
11669,313.205,48.556,2011.060,1319.189,2.277,1.818,5.361,4.281,4.821,6.289,8.866,0.393,0.311,0.583,0.493,1.372,1.160,0.898,1
11670,317.061,51.930,1664.120,1321.930,0.825,1.500,1.944,3.532,2.738,2.751,13.867,0.227,0.407,0.228,0.435,0.536,1.025,0.578,1
11671,305.169,61.320,51.271,1335.049,0.627,1.240,1.476,2.920,2.198,2.756,21.370,0.226,0.394,0.248,0.409,0.584,0.964,0.564,1
11672,316.378,40.583,1579.554,1336.076,1.069,2.346,2.517,5.524,4.020,3.449,10.567,0.271,0.643,0.321,0.780,0.756,1.837,0.993,1
11673,318.030,50.798,662.125,1339.191,0.917,0.609,2.158,1.435,1.797,2.901,24.954,0.454,0.368,0.455,0.316,1.073,0.744,0.653,1
11674,317.985,60.453,1393.176,1344.673,0.980,0.751,2.308,1.769,2.038,3.013,22.906,0.359,0.273,0.370,0.312,0.871,0.735,0.570,1
11675,308.690,66.929,1979.130,1346.511,0.641,0.838,1.510,1.974,1.742,2.701,23.259,0.265,0.295,0.209,0.330,0.491,0.776,0.459,1
11676,318.654,46.969,657.872,1350.937,0.759,1.338,1.788,3.150,2.469,3.398,19.531,0.336,0.573,0.315,0.604,0.741,1.422,0.802,1
11677,318.559,42.927,994.140,1363.238,0.914,1.639,2.151,3.860,3.006,3.583,15.721,0.337,0.603,0.362,0.655,0.852,1.543,0.881,1
11678,301.999,41.638,1911.421,1385.732,1.147,1.214,2.702,2.858,2.780,3.455,15.888,0.438,0.463,0.477,0.504,1.124,1.188,0.818,1
11679,316.617,65.250,1278.081,1414.079,0.675,0.882,1.588,2.077,1.833,2.701,20.889,0.259,0.307,0.203,0.303,0.479,0.713,0.429,1
11680,312.517,69.793,128.565,1416.205,0.604,0.478,1.422,1.125,1.273,2.548,65.263,0.253,0.538,0.534,0.416,1.257,0.980,0.797,1
11681,307.002,49.755,1906.754,1424.221,1.991,2.044,4.688,4.814,4.751,6.475,8.739,0.328,0.343,0.518,0.540,1.219,1.271,0.881,1
11682,311.770,40.002,358.636,1427.323,1.214,1.277,2.859,3.007,2.933,3.580,14.946,0.454,0.477,0.502,0.528,1.183,1.243,0.858,1
11683,308.591,44.238,444.172,1457.627,0.881,1.292,2.074,3.043,2.558,2.811,15.206,0.306,0.447,0.318,0.475,0.749,1.118,0.673,1
11684,307.014,55.267,1983.272,1471.596,0.862,1.351,2.031,3.181,2.606,3.044,16.310,0.254,0.398,0.273,0.423,0.643,0.996,0.593,1
11685,313.182,31.760,1680.081,1471.894,1.046,0.988,2.463,2.327,2.395,2.529,14.690,0.486,0.459,0.511,0.481,1.204,1.133,0.826,1
11686,308.987,47.886,397.557,1480.979,0.843,1.211,1.984,2.852,2.418,2.949,17.673,0.300,0.437,0.344,0.461,0.809,1.086,0.677,1
11687,309.851,50.575,500.704,1504.051,1.013,0.827,2.386,1.947,2.166,3.286,21.751,0.445,0.369,0.465,0.354,1.095,0.833,0.688,1
11688,309.272,35.370,377.788,1512.652,1.192,1.290,2.807,3.038,2.922,3.458,14.594,0.492,0.532,0.543,0.587,1.278,1.383,0.942,1
11689,314.705,47.699,630.550,1524.019,1.045,0.835,2.460,1.967,2.213,2.472,15.943,0.356,0.289,0.374,0.278,0.880,0.656,0.549,1
11690,317.341,40.885,1015.877,1535.019,1.391,1.039,3.276,2.446,2.861,2.798,12.475,0.425,0.318,0.464,0.346,1.093,0.815,0.681,1
11691,307.618,37.540,890.284,1555.415,1.441,1.415,3.394,3.333,3.364,4.226,13.346,0.512,0.503,0.600,0.589,1.413,1.388,0.990,1
11692,311.590,37.526,725.120,1564.406,0.926,0.995,2.181,2.344,2.262,2.753,17.358,0.431,0.461,0.443,0.488,1.043,1.149,0.776,1
11693,314.711,37.176,1174.365,1586.161,1.008,1.585,2.373,3.732,3.053,3.368,14.317,0.385,0.610,0.428,0.674,1.007,1.586,0.939,1
11694,307.541,42.928,841.891,1628.482,1.476,1.185,3.476,2.791,3.133,3.163,11.805,0.406,0.326,0.456,0.369,1.075,0.869,0.691,1
11695,307.409,48.900,101.125,1632.453,0.726,1.171,1.711,2.758,2.234,2.965,19.074,0.310,0.475,0.276,0.495,0.650,1.166,0.668,1
11696,303.494,61.491,1886.740,1652.323,0.552,1.521,1.299,3.582,2.440,2.951,25.796,0.263,0.490,0.276,0.510,0.649,1.201,0.683,1
11697,308.357,45.229,472.314,1658.485,1.617,1.037,3.808,2.442,3.125,3.052,12.073,0.431,0.276,0.477,0.311,1.122,0.732,0.670,1
11698,307.592,102.638,1834.254,1658.668,0.592,0.444,1.393,1.046,1.219,2.603,220.714,0.268,0.643,0.271,0.838,0.638,1.974,1.037,1
11699,327.939,53.478,964.399,1662.102,1.317,0.908,3.102,2.138,2.620,3.420,17.774,0.441,0.305,0.471,0.317,1.109,0.747,0.669,1
11700,313.268,62.917,745.826,1678.195,0.520,1.373,1.224,3.232,2.228,2.662,21.408,0.280,0.418,0.211,0.432,0.496,1.017,0.566,1
11701,310.481,66.470,248.961,1685.826,0.910,0.771,2.142,1.816,1.979,2.659,19.660,0.278,0.240,0.278,0.230,0.654,0.542,0.425,1
11702,312.496,47.976,933.554,1709.241,0.780,1.388,1.837,3.268,2.552,2.620,15.535,0.233,0.426,0.292,0.451,0.687,1.061,0.632,1
11703,325.308,57.236,1563.088,1715.700,1.557,0.886,3.666,2.087,2.877,3.323,15.951,0.432,0.245,0.469,0.269,1.103,0.633,0.636,1
11704,310.775,33.241,452.831,1720.123,0.887,1.412,2.088,3.324,2.706,3.255,16.355,0.440,0.699,0.463,0.749,1.090,1.763,1.036,1
11705,325.393,90.446,1624.328,1731.432,0.770,0.607,1.813,1.429,1.621,2.515,39.164,0.208,0.153,0.231,0.318,0.545,0.749,0.463,1
11706,308.739,43.576,389.570,1754.783,0.984,1.086,2.316,2.557,2.437,3.150,17.938,0.403,0.446,0.432,0.472,1.018,1.112,0.754,1
11707,313.729,130.805,727.830,1783.200,0.590,0.441,1.390,1.038,1.214,2.625,77.063,0.193,0.411,0.152,0.295,0.359,0.694,0.390,1
11708,315.198,50.856,1081.487,1795.435,0.769,1.192,1.811,2.807,2.309,2.920,19.655,0.269,0.431,0.343,0.453,0.809,1.066,0.669,1
11709,317.601,60.442,954.319,1810.854,0.550,0.822,1.296,1.935,1.615,2.575,41.175,0.331,0.355,0.441,0.342,1.039,0.806,0.657,1
11710,315.144,51.989,1233.017,1826.015,1.154,0.988,2.718,2.327,2.523,3.295,17.819,0.397,0.340,0.422,0.358,0.993,0.844,0.652,1
11711,305.252,55.722,2013.767,1833.712,2.200,1.842,5.181,4.338,4.759,7.209,10.061,0.376,0.313,0.566,0.497,1.332,1.171,0.887,1
11712,312.247,48.896,1024.722,1845.476,1.119,0.655,2.635,1.542,2.089,2.875,27.846,0.482,0.253,0.501,0.466,1.180,1.098,0.806,1
11713,317.072,39.488,1090.545,1866.720,0.942,0.890,2.218,2.097,2.157,2.318,15.750,0.371,0.352,0.396,0.370,0.933,0.872,0.638,1
11714,294.141,33.561,108.800,1868.987,1.851,1.458,4.359,3.434,3.896,3.609,10.070,0.586,0.427,0.729,0.509,1.717,1.198,1.047,1
11715,311.289,46.706,1666.173,1872.031,1.270,0.997,2.991,2.348,2.670,3.269,16.254,0.443,0.348,0.477,0.371,1.123,0.875,0.712,1
11716,302.258,80.753,1681.928,1880.852,2.999,3.041,7.063,7.161,7.112,18.787,16.248,0.309,0.303,0.831,0.813,1.957,1.915,1.369,1
11717,304.894,62.672,1824.844,1908.326,0.992,1.456,2.336,3.429,2.882,3.348,14.998,0.238,0.349,0.259,0.380,0.609,0.895,0.541,1
11718,323.264,59.071,1857.654,1919.223,0.772,1.357,1.818,3.196,2.507,3.383,20.135,0.252,0.447,0.295,0.472,0.694,1.112,0.656,1
11719,305.274,35.551,463.235,1923.123,1.037,1.224,2.441,2.883,2.662,3.259,16.190,0.472,0.558,0.509,0.601,1.198,1.414,0.927,1
11720,299.513,32.749,288.913,1954.895,1.168,0.901,2.750,2.122,2.436,2.873,16.442,0.591,0.458,0.624,0.470,1.470,1.107,0.920,1
11721,298.835,42.610,1858.304,1994.108,0.525,0.899,1.236,2.117,1.677,2.785,48.889,0.562,0.576,0.693,0.572,1.633,1.346,1.058,1
11722,308.170,32.769,1449.432,2012.099,1.132,1.396,2.664,3.287,2.976,3.901,16.042,0.554,0.683,0.616,0.756,1.450,1.781,1.148,1
11723,299.840,55.866,1684.303,2016.964,2.749,2.159,6.473,5.083,5.778,5.785,9.047,0.859,0.412,0.963,0.575,2.269,1.353,1.321,1
11724,306.039,36.544,719.149,2023.705,1.005,1.086,2.366,2.557,2.462,3.169,17.706,0.488,0.527,0.515,0.560,1.213,1.318,0.896,1
11725,309.222,67.147,948.106,2031.637,0.624,1.089,1.470,2.564,2.017,2.541,18.078,0.216,0.314,0.161,0.324,0.380,0.764,0.427,1
11726,301.947,42.729,771.752,2034.694,0.865,0.634,2.036,1.493,1.764,2.627,26.557,0.471,0.374,0.482,0.452,1.136,1.065,0.778,1
11727,306.808,69.190,1082.461,2034.844,0.658,0.656,1.549,1.544,1.546,2.499,31.993,0.219,0.271,0.380,0.225,0.896,0.530,0.520,1
11728,303.482,62.513,991.593,2044.660,0.591,1.289,1.391,3.035,2.213,3.441,38.386,0.220,0.479,0.449,0.505,1.058,1.189,0.796,1
11729,306.740,29.348,1391.793,52.821,0.919,1.445,2.165,3.402,2.783,3.201,15.384,0.483,0.759,0.519,0.818,1.222,1.926,1.141,1
11730,297.550,37.792,1683.081,61.505,1.841,1.041,4.336,2.452,3.394,3.909,14.419,0.707,0.392,0.808,0.447,1.902,1.052,1.087,1
11731,303.699,31.448,919.742,74.074,1.534,1.750,3.612,4.122,3.867,4.989,11.228,0.545,0.622,0.710,0.792,1.671,1.865,1.252,1
11732,306.572,34.903,686.616,77.172,1.384,1.340,3.260,3.155,3.207,3.488,12.395,0.491,0.475,0.559,0.540,1.316,1.273,0.915,1
11733,306.272,31.184,401.417,89.981,1.174,0.468,2.763,1.103,1.933,2.899,20.051,0.858,0.793,0.877,0.396,2.065,0.932,1.133,1
11734,304.891,59.722,393.593,93.157,0.633,0.609,1.490,1.433,1.462,2.556,36.236,0.279,0.347,0.474,0.273,1.116,0.642,0.644,1
11735,280.749,36.033,2044.586,96.630,1.422,0.848,3.348,1.997,2.672,3.608,16.074,0.625,0.367,0.687,0.426,1.618,1.003,0.952,1
