 ,baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
4058,309.039,37.932,1807.028,903.709,1.455,0.734,3.427,1.728,2.578,2.796,16.357,0.610,0.310,0.645,0.350,1.519,0.824,0.864,2
4059,315.383,33.448,1429.321,932.106,1.148,1.406,2.704,3.311,3.008,3.670,14.798,0.508,0.622,0.566,0.691,1.333,1.627,1.052,2
4060,306.645,48.972,1856.638,972.407,1.311,1.191,3.087,2.805,2.946,3.696,15.389,0.412,0.374,0.455,0.415,1.071,0.977,0.725,2
4061,309.296,58.825,1759.215,981.630,0.844,0.923,1.989,2.173,2.081,2.941,20.854,0.300,0.326,0.307,0.346,0.722,0.814,0.544,2
4062,414.537,62.912,302.014,997.192,0.604,1.495,1.422,3.521,2.471,3.938,22.445,0.300,0.589,0.202,0.613,0.477,1.444,0.760,2
4063,325.782,54.963,898.360,999.273,0.853,0.493,2.008,1.162,1.585,2.871,60.934,0.457,0.586,0.488,0.609,1.149,1.434,0.919,2
4064,316.988,32.457,1289.312,1013.970,1.316,1.059,3.098,2.494,2.796,3.532,16.241,0.659,0.531,0.717,0.576,1.688,1.357,1.083,2
4065,317.341,49.449,1336.201,1016.516,1.110,0.984,2.614,2.317,2.466,2.960,16.593,0.371,0.329,0.394,0.353,0.928,0.832,0.623,2
4066,320.521,40.598,528.711,1021.647,1.000,1.104,2.356,2.600,2.478,2.993,16.596,0.409,0.451,0.435,0.480,1.025,1.130,0.763,2
4067,304.245,43.128,1997.235,1029.114,0.971,1.158,2.287,2.726,2.506,3.035,16.587,0.374,0.445,0.397,0.474,0.936,1.116,0.728,2
4068,319.465,65.815,1387.146,1032.808,0.811,0.539,1.911,1.268,1.590,2.403,25.949,0.296,0.308,0.283,0.246,0.666,0.580,0.442,2
4069,307.994,70.947,2032.847,1039.642,0.772,0.665,1.818,1.565,1.692,2.861,29.936,0.294,0.246,0.275,0.333,0.648,0.784,0.509,2
4070,316.532,49.091,1868.541,1041.136,2.205,1.305,5.192,3.074,4.133,4.086,10.464,0.515,0.271,0.647,0.338,1.525,0.795,0.860,2
4071,316.197,42.851,582.019,1067.556,1.962,0.740,4.619,1.743,3.181,3.505,17.593,0.738,0.266,0.803,0.372,1.890,0.876,1.042,2
4072,318.567,47.132,1320.952,1085.866,0.809,0.835,1.904,1.967,1.936,2.745,20.503,0.374,0.383,0.349,0.374,0.822,0.881,0.603,2
4073,314.174,39.299,351.355,1111.246,1.317,1.521,3.101,3.582,3.342,3.733,12.122,0.406,0.469,0.473,0.543,1.114,1.279,0.848,2
4074,322.227,32.910,1295.069,1140.096,0.832,0.980,1.959,2.308,2.133,3.327,22.405,0.588,0.684,0.567,0.704,1.335,1.658,1.064,2
4075,318.800,43.599,1400.177,1144.079,0.994,1.742,2.340,4.102,3.221,3.595,14.289,0.324,0.572,0.360,0.639,0.848,1.504,0.863,2
4076,313.315,62.033,434.416,1172.846,0.952,0.862,2.242,2.031,2.136,2.638,17.974,0.277,0.253,0.293,0.254,0.690,0.598,0.457,2
4077,318.888,40.185,1399.078,1176.281,1.511,0.862,3.558,2.029,2.794,2.753,13.544,0.507,0.289,0.545,0.316,1.283,0.744,0.742,2
4078,302.961,45.652,2017.483,1179.435,1.779,1.620,4.188,3.816,4.002,5.068,10.761,0.416,0.378,0.539,0.498,1.270,1.172,0.864,2
4079,312.193,40.929,1863.319,1182.490,1.083,0.780,2.550,1.836,2.193,3.409,24.110,0.602,0.421,0.629,0.523,1.482,1.232,0.963,2
4080,311.540,44.310,1691.088,1202.288,0.962,0.672,2.266,1.583,1.925,2.495,21.081,0.433,0.316,0.440,0.355,1.037,0.837,0.666,2
4081,320.462,56.356,757.106,1205.286,0.599,1.042,1.410,2.454,1.932,2.879,21.404,0.312,0.425,0.222,0.437,0.523,1.030,0.578,2
4082,317.987,71.544,1231.416,1206.542,0.552,1.216,1.299,2.862,2.081,2.955,53.319,0.197,0.397,0.480,0.412,1.130,0.970,0.745,2
4083,314.048,64.436,215.249,1231.678,0.640,1.946,1.507,4.582,3.045,3.089,17.092,0.180,0.494,0.191,0.538,0.449,1.266,0.672,2
4084,317.967,46.509,1274.798,1240.266,0.981,0.815,2.309,1.920,2.115,2.936,20.511,0.431,0.359,0.447,0.378,1.053,0.889,0.689,2
4085,323.597,66.854,1595.203,1244.007,0.776,1.248,1.828,2.938,2.383,2.885,17.458,0.208,0.329,0.209,0.346,0.493,0.815,0.476,2
4086,306.914,41.697,1672.534,1267.898,1.079,1.271,2.540,2.993,2.766,2.947,13.739,0.355,0.418,0.387,0.455,0.912,1.071,0.703,2
4087,316.161,46.125,1811.324,1293.351,0.939,1.286,2.210,3.029,2.620,3.037,15.763,0.319,0.438,0.346,0.469,0.815,1.105,0.687,2
4088,314.585,48.793,213.834,1298.884,1.268,0.838,2.986,1.973,2.479,2.755,15.536,0.410,0.274,0.434,0.273,1.022,0.643,0.604,2
4089,301.796,84.726,1611.634,1297.895,2.797,3.101,6.587,7.301,6.944,23.023,19.804,0.256,0.283,0.853,0.892,2.009,2.101,1.454,2
4090,315.050,33.167,641.646,1326.332,1.779,1.083,4.190,2.550,3.370,2.895,10.168,0.545,0.330,0.614,0.380,1.445,0.895,0.850,2
4091,318.125,44.271,1030.834,1325.784,1.254,0.674,2.952,1.588,2.270,3.211,21.470,0.609,0.354,0.634,0.343,1.494,0.807,0.849,2
4092,301.289,42.389,2045.908,1326.803,1.701,1.251,4.005,2.946,3.476,4.364,12.937,0.758,0.380,0.884,0.445,2.081,1.048,1.165,2
4093,314.862,39.326,1670.117,1351.544,0.948,0.994,2.232,2.340,2.286,3.608,22.442,0.543,0.567,0.561,0.602,1.322,1.417,0.969,2
4094,319.562,44.318,367.340,1355.369,0.962,1.654,2.265,3.894,3.080,3.362,14.071,0.304,0.523,0.340,0.574,0.800,1.351,0.785,2
4095,362.519,65.759,1337.810,1354.629,1.050,0.678,2.473,1.596,2.034,3.090,26.554,0.370,0.234,0.382,0.323,0.901,0.761,0.590,2
4096,316.361,40.168,563.156,1368.533,0.698,1.232,1.643,2.900,2.271,2.689,17.226,0.332,0.547,0.296,0.570,0.698,1.343,0.757,2
4097,316.078,95.817,1882.709,1382.064,0.526,0.831,1.239,1.957,1.598,2.788,47.561,0.261,0.249,0.304,0.236,0.715,0.555,0.452,2
4098,322.834,50.793,1303.705,1386.862,1.110,0.810,2.614,1.907,2.261,2.925,18.511,0.412,0.305,0.431,0.298,1.016,0.701,0.617,2
4099,318.811,56.421,209.533,1401.581,1.063,0.511,2.504,1.203,1.853,3.046,101.711,0.530,0.350,0.548,0.964,1.291,2.270,1.306,2
4100,317.663,61.112,1364.614,1415.481,0.916,0.591,2.156,1.391,1.774,2.751,45.707,0.369,0.199,0.389,0.540,0.916,1.271,0.783,2
4101,314.725,78.038,1857.277,1423.622,1.233,0.512,2.904,1.206,2.055,3.169,77.991,0.417,0.285,0.432,0.551,1.016,1.297,0.824,2
4102,317.453,55.054,1228.332,1468.789,0.470,1.569,1.108,3.695,2.401,2.756,82.187,0.504,0.594,0.693,0.617,1.632,1.453,1.092,2
4103,313.056,62.181,685.638,1473.831,0.534,1.331,1.257,3.134,2.196,2.538,42.413,0.242,0.414,0.418,0.430,0.983,1.013,0.706,2
4104,300.929,41.038,47.956,1502.803,1.854,1.190,4.366,2.802,3.584,4.383,13.293,0.599,0.383,0.693,0.457,1.633,1.077,0.978,2
4105,313.777,45.493,747.749,1544.981,1.172,1.308,2.760,3.081,2.920,3.729,15.719,0.405,0.452,0.448,0.499,1.055,1.176,0.790,2
4106,320.206,179.400,939.332,1545.857,0.401,0.399,0.944,0.940,0.942,2.366,614.211,0.822,0.544,0.978,0.297,2.302,0.700,1.203,2
4107,301.017,37.730,2021.498,1557.187,1.244,1.509,2.930,3.553,3.241,3.920,13.616,0.449,0.544,0.516,0.621,1.215,1.462,0.951,2
4108,316.414,55.614,1538.519,1561.074,1.273,1.539,2.998,3.625,3.311,4.108,13.627,0.312,0.377,0.362,0.434,0.853,1.022,0.666,2
4109,315.027,63.195,512.643,1596.088,0.643,0.567,1.513,1.336,1.425,2.795,34.735,0.313,0.382,0.439,0.247,1.033,0.583,0.593,2
4110,311.971,45.687,168.138,1600.800,1.071,1.254,2.523,2.952,2.737,3.335,15.803,0.371,0.434,0.402,0.470,0.946,1.107,0.728,2
4111,315.997,50.110,649.763,1604.484,1.210,0.762,2.850,1.793,2.322,2.723,18.366,0.413,0.250,0.433,0.325,1.020,0.764,0.637,2
4112,324.512,63.222,1490.867,1622.343,1.565,0.910,3.686,2.142,2.914,2.980,13.982,0.345,0.199,0.375,0.220,0.884,0.519,0.512,2
4113,312.274,46.378,1825.285,1627.525,0.705,1.206,1.661,2.840,2.250,2.983,20.632,0.309,0.517,0.345,0.540,0.811,1.271,0.754,2
4114,316.639,52.887,1344.220,1640.110,0.813,0.958,1.915,2.255,2.085,2.697,18.972,0.296,0.347,0.301,0.356,0.710,0.837,0.549,2
4115,309.905,68.354,685.929,1642.927,1.418,0.682,3.338,1.606,2.472,2.688,15.425,0.341,0.181,0.357,0.146,0.841,0.343,0.454,2
4116,313.672,47.583,392.787,1646.695,0.819,1.100,1.929,2.590,2.260,2.441,15.599,0.272,0.363,0.278,0.380,0.655,0.895,0.554,2
4117,303.146,52.053,37.438,1653.189,0.966,0.987,2.274,2.325,2.300,2.675,16.545,0.306,0.313,0.326,0.328,0.768,0.772,0.544,2
4118,309.066,43.338,1625.782,1662.157,1.492,1.193,3.514,2.810,3.162,3.277,12.017,0.414,0.331,0.467,0.376,1.099,0.886,0.706,2
4119,384.356,49.381,1172.948,1665.203,0.870,1.092,2.048,2.571,2.309,3.675,22.483,0.405,0.504,0.403,0.529,0.950,1.246,0.784,2
4120,312.657,38.299,581.695,1678.261,0.813,0.852,1.915,2.007,1.961,3.056,23.657,0.494,0.519,0.530,0.540,1.248,1.271,0.891,2
4121,300.898,53.971,2033.895,1685.715,1.228,0.693,2.891,1.633,2.262,2.962,20.665,0.450,0.262,0.469,0.293,1.104,0.691,0.651,2
4122,312.883,57.955,1431.851,1693.534,0.629,1.519,1.482,3.578,2.530,3.161,18.619,0.250,0.509,0.204,0.533,0.481,1.256,0.672,2
4123,325.017,73.038,1026.100,1693.543,0.620,0.722,1.460,1.700,1.580,2.814,29.110,0.284,0.258,0.206,0.354,0.485,0.833,0.482,2
4124,310.075,34.139,628.937,1747.268,1.241,1.735,2.922,4.085,3.504,3.801,12.310,0.442,0.630,0.517,0.737,1.217,1.735,1.060,2
4125,313.634,46.753,210.188,1758.149,0.736,1.572,1.734,3.702,2.718,3.129,16.638,0.276,0.569,0.271,0.603,0.638,1.421,0.779,2
4126,303.020,45.998,112.769,1758.479,1.092,1.224,2.573,2.883,2.728,3.360,15.997,0.380,0.426,0.412,0.461,0.970,1.086,0.728,2
4127,317.632,36.900,1159.056,1758.740,0.772,1.099,1.819,2.588,2.203,3.023,19.545,0.438,0.604,0.397,0.630,0.935,1.483,0.876,2
4128,309.196,44.367,611.831,1764.926,1.415,1.735,3.332,4.085,3.708,4.042,10.315,0.328,0.402,0.411,0.491,0.968,1.157,0.754,2
4129,334.926,85.909,1212.944,1769.618,0.457,0.539,1.077,1.269,1.173,2.706,76.337,0.475,0.286,0.235,0.549,0.554,1.292,0.703,2
4130,312.148,51.312,368.256,1793.334,0.942,0.685,2.218,1.613,1.916,2.789,24.415,0.409,0.299,0.422,0.371,0.994,0.875,0.662,2
4131,310.887,48.664,1558.647,1793.428,1.337,2.216,3.148,5.218,4.183,4.034,9.292,0.249,0.422,0.323,0.526,0.761,1.238,0.727,2
4132,322.475,38.134,1251.409,1806.889,1.081,0.801,2.546,1.886,2.216,2.915,18.842,0.546,0.413,0.572,0.394,1.347,0.928,0.818,2
4133,308.941,36.091,346.405,1807.616,1.213,0.575,2.857,1.355,2.106,2.649,34.812,0.682,0.360,0.707,0.671,1.665,1.581,1.148,2
4134,385.724,84.057,1115.445,1816.859,0.608,1.270,1.432,2.991,2.212,3.553,40.360,0.164,0.381,0.366,0.397,0.862,0.935,0.636,2
4135,315.968,57.301,1394.701,1831.820,2.612,2.276,6.151,5.359,5.755,8.235,10.024,0.420,0.408,0.658,0.676,1.549,1.592,1.111,2
4136,308.934,39.261,378.057,1844.414,1.126,0.757,2.651,1.782,2.216,2.900,20.569,0.553,0.361,0.576,0.454,1.357,1.069,0.864,2
4137,310.237,58.219,229.158,1849.736,0.780,0.868,1.838,2.044,1.941,2.512,19.138,0.267,0.291,0.255,0.302,0.600,0.710,0.465,2
4138,316.122,42.103,1227.057,1855.651,0.927,0.872,2.183,2.053,2.118,2.855,19.800,0.436,0.407,0.443,0.438,1.042,1.032,0.733,2
4139,297.255,52.967,23.596,1863.253,0.621,1.710,1.462,4.028,2.745,2.926,24.229,0.194,0.559,0.358,0.609,0.844,1.434,0.832,2
4140,304.543,46.134,1629.869,1893.856,0.910,1.042,2.144,2.453,2.299,2.783,17.140,0.342,0.390,0.351,0.408,0.826,0.962,0.634,2
4141,293.963,46.331,2043.216,1915.837,0.696,1.398,1.639,3.291,2.465,2.645,16.031,0.256,0.486,0.252,0.510,0.594,1.202,0.670,2
4142,304.968,50.280,204.214,1925.443,0.755,1.051,1.777,2.476,2.126,2.664,18.520,0.286,0.390,0.285,0.407,0.671,0.958,0.585,2
4143,297.365,46.910,1923.622,1933.149,1.252,1.066,2.947,2.510,2.729,2.993,14.307,0.382,0.325,0.413,0.352,0.972,0.828,0.639,2
4144,300.511,72.518,1897.102,1946.596,0.981,0.558,2.310,1.314,1.812,3.003,55.859,0.366,0.230,0.373,0.506,0.878,1.191,0.740,2
4145,305.324,57.902,1422.875,1946.974,0.432,1.532,1.018,3.607,2.312,2.597,26.434,0.492,0.482,0.280,0.500,0.659,1.177,0.675,2
4146,304.632,34.796,1245.042,1949.229,0.924,2.310,2.176,5.440,3.808,3.413,12.165,0.319,0.832,0.352,0.978,0.828,2.304,1.224,2
4147,293.757,75.577,1992.237,1963.085,0.748,0.515,1.761,1.213,1.487,2.609,24.671,0.268,0.318,0.267,0.187,0.630,0.439,0.384,2
4148,298.000,47.009,188.427,1965.333,0.819,1.268,1.928,2.985,2.456,2.990,17.832,0.297,0.466,0.347,0.493,0.818,1.161,0.710,2
4149,323.610,47.588,441.643,1968.200,1.914,1.582,4.508,3.725,4.116,5.077,10.150,0.406,0.332,0.534,0.452,1.257,1.065,0.824,2
4150,291.854,43.196,76.265,1979.295,0.931,1.199,2.191,2.824,2.508,3.287,18.092,0.389,0.502,0.415,0.534,0.978,1.257,0.796,2
4151,308.083,70.623,1386.567,1980.765,0.604,1.050,1.423,2.474,1.948,2.456,31.818,0.157,0.296,0.337,0.306,0.794,0.719,0.536,2
4152,309.745,80.763,1622.437,1997.958,1.114,0.575,2.622,1.353,1.988,2.771,19.344,0.296,0.209,0.305,0.132,0.718,0.312,0.391,2
4153,294.539,38.645,136.106,2026.692,1.185,0.974,2.791,2.294,2.543,3.569,19.131,0.586,0.481,0.625,0.517,1.472,1.216,0.955,2
4154,306.132,50.877,546.603,2038.047,0.687,0.944,1.618,2.223,1.920,2.899,26.487,0.299,0.429,0.426,0.434,1.003,1.021,0.716,2
4155,295.458,32.247,1078.717,20.569,1.224,1.131,2.882,2.663,2.773,3.182,14.701,0.558,0.515,0.607,0.562,1.430,1.323,0.974,2
4156,308.990,63.280,735.338,31.612,0.963,0.675,2.268,1.589,1.929,2.725,25.403,0.329,0.223,0.343,0.322,0.807,0.758,0.553,2
4157,306.028,53.804,1094.748,62.146,1.061,0.930,2.499,2.190,2.345,2.881,17.287,0.342,0.301,0.361,0.312,0.850,0.734,0.561,2
4158,302.195,25.792,473.381,71.884,1.336,0.972,3.146,2.290,2.718,2.968,14.483,0.752,0.548,0.810,0.586,1.908,1.379,1.177,2
4159,285.266,66.365,1958.426,71.682,0.503,1.034,1.185,2.434,1.810,3.071,120.469,0.312,0.457,0.930,0.471,2.190,1.109,1.228,2
4160,297.028,35.798,1678.044,79.733,0.767,1.217,1.805,2.865,2.335,2.799,16.934,0.391,0.598,0.352,0.627,0.829,1.477,0.847,2
4161,301.760,37.452,840.676,89.720,1.836,2.188,4.324,5.151,4.738,5.616,10.193,0.499,0.578,0.699,0.774,1.647,1.823,1.228,2
4162,292.744,56.510,128.955,103.095,1.122,0.833,2.641,1.962,2.301,2.518,15.515,0.314,0.236,0.329,0.231,0.774,0.544,0.473,2
4163,304.726,66.075,333.975,103.663,0.511,1.048,1.204,2.469,1.836,2.610,19.178,0.297,0.344,0.162,0.352,0.382,0.829,0.456,2
4164,298.162,66.420,322.195,120.841,1.035,0.549,2.437,1.294,1.865,2.554,21.629,0.333,0.267,0.341,0.198,0.803,0.466,0.464,2
4165,291.890,55.117,17.453,142.085,0.760,0.752,1.789,1.771,1.780,2.371,21.101,0.271,0.289,0.341,0.255,0.802,0.600,0.501,2
4166,301.732,52.503,486.136,142.949,1.021,0.619,2.405,1.457,1.931,2.646,19.187,0.409,0.302,0.419,0.210,0.987,0.494,0.552,2
4167,317.332,55.811,899.457,149.600,1.213,0.515,2.856,1.212,2.034,3.182,85.221,0.582,0.366,0.602,0.841,1.418,1.982,1.218,2
4168,304.715,71.004,1371.939,157.263,1.424,0.514,3.353,1.211,2.282,2.659,31.708,0.389,0.262,0.403,0.270,0.950,0.636,0.572,2
4169,307.482,57.250,867.770,170.771,0.607,0.875,1.429,2.060,1.745,2.538,23.978,0.292,0.348,0.278,0.354,0.655,0.833,0.530,2
4170,310.793,49.874,757.981,180.026,0.659,1.117,1.551,2.629,2.090,3.003,20.202,0.329,0.490,0.245,0.507,0.576,1.193,0.662,2
4171,310.434,53.743,1093.768,186.242,0.683,1.809,1.608,4.260,2.934,2.660,14.012,0.188,0.468,0.193,0.499,0.454,1.174,0.629,2
4172,307.819,28.542,747.062,207.095,1.823,1.257,4.293,2.960,3.626,4.434,12.703,0.809,0.557,0.951,0.676,2.239,1.591,1.373,2
4173,293.445,43.952,1861.581,224.853,1.233,1.447,2.902,3.406,3.154,3.560,13.003,0.365,0.428,0.415,0.484,0.976,1.140,0.750,2
4174,312.629,90.883,1050.614,231.743,0.656,0.444,1.545,1.045,1.295,2.318,103.850,0.207,0.553,0.305,0.497,0.718,1.171,0.687,2
4175,313.236,57.809,1346.153,277.452,0.699,1.019,1.647,2.399,2.023,2.645,19.147,0.257,0.349,0.227,0.363,0.534,0.856,0.504,2
4176,310.327,56.645,743.102,291.696,0.652,0.838,1.536,1.973,1.754,2.647,21.939,0.306,0.342,0.235,0.360,0.554,0.849,0.507,2
4177,313.109,33.298,994.129,299.215,0.895,1.654,2.107,3.894,3.000,2.985,13.237,0.359,0.662,0.382,0.717,0.899,1.689,0.957,2
4178,305.458,47.644,1553.151,303.119,0.843,1.018,1.985,2.398,2.191,2.742,18.008,0.326,0.390,0.325,0.405,0.766,0.954,0.612,2
4179,302.571,46.975,109.953,309.647,0.799,1.000,1.880,2.356,2.118,2.763,18.757,0.336,0.410,0.312,0.429,0.734,1.011,0.625,2
4180,306.491,67.298,467.159,316.074,0.595,0.977,1.401,2.302,1.851,2.856,23.221,0.271,0.348,0.213,0.353,0.501,0.831,0.485,2
4181,314.799,40.852,935.029,321.864,0.949,1.349,2.235,3.176,2.705,3.347,16.492,0.386,0.547,0.408,0.589,0.961,1.386,0.843,2
4182,301.224,29.497,782.644,335.165,1.693,1.170,3.986,2.755,3.371,4.054,13.661,0.783,0.540,0.891,0.625,2.099,1.472,1.282,2
4183,314.281,81.195,1194.872,358.189,0.760,0.422,1.791,0.993,1.392,2.877,91.411,0.311,0.792,0.280,0.529,0.660,1.247,0.705,2
4184,311.923,54.201,396.126,396.294,0.851,0.536,2.003,1.263,1.633,2.468,38.757,0.387,0.380,0.377,0.448,0.888,1.056,0.690,2
4185,310.008,47.076,1352.121,397.127,0.431,0.873,1.015,2.055,1.535,2.774,38.437,0.901,0.506,0.497,0.495,1.170,1.166,0.826,2
4186,311.163,59.700,1011.118,420.634,0.889,0.860,2.094,2.025,2.059,3.094,22.280,0.332,0.318,0.334,0.345,0.786,0.812,0.565,2
4187,313.789,58.769,1163.375,426.515,0.542,1.308,1.275,3.079,2.177,2.511,41.518,0.237,0.427,0.443,0.443,1.043,1.044,0.738,2
4188,309.325,103.805,1875.788,444.427,0.625,0.560,1.472,1.319,1.396,2.414,60.884,0.199,0.152,0.181,0.382,0.426,0.900,0.498,2
4189,313.024,87.187,1586.244,452.128,0.529,0.621,1.246,1.462,1.354,2.845,43.737,0.336,0.284,0.318,0.214,0.749,0.504,0.451,2
4190,303.080,53.220,1597.351,459.382,1.806,0.713,4.253,1.678,2.966,3.390,18.788,0.581,0.222,0.627,0.303,1.477,0.713,0.820,2
4191,307.498,76.565,212.632,463.772,0.456,1.200,1.074,2.825,1.950,3.073,180.312,0.563,0.454,0.958,0.467,2.256,1.101,1.255,2
4192,310.039,79.469,281.969,463.101,0.560,0.648,1.318,1.526,1.422,2.802,24.495,0.302,0.280,0.181,0.212,0.425,0.498,0.327,2
4193,312.408,35.187,580.904,480.224,0.891,1.092,2.099,2.570,2.335,2.805,16.934,0.435,0.530,0.442,0.558,1.041,1.314,0.838,2
4194,312.055,66.483,1354.589,485.084,0.596,1.185,1.405,2.791,2.098,3.450,42.098,0.230,0.466,0.466,0.483,1.097,1.136,0.790,2
4195,302.587,51.666,53.973,492.507,1.034,0.765,2.435,1.802,2.119,2.846,21.238,0.397,0.284,0.411,0.362,0.969,0.852,0.645,2
4196,298.957,69.414,1963.504,504.731,1.169,0.780,2.752,1.837,2.294,2.558,16.420,0.274,0.184,0.287,0.196,0.677,0.462,0.410,2
4197,314.311,43.616,1283.435,505.641,1.066,1.162,2.510,2.736,2.623,3.197,16.215,0.396,0.432,0.427,0.464,1.005,1.092,0.742,2
4198,308.850,50.604,1540.790,506.245,0.656,1.113,1.545,2.621,2.083,2.732,20.096,0.289,0.442,0.272,0.458,0.640,1.079,0.627,2
4199,311.228,54.526,1318.403,506.772,1.602,0.790,3.772,1.861,2.817,2.830,14.333,0.422,0.210,0.452,0.221,1.063,0.521,0.592,2
4200,308.402,37.479,813.905,515.888,1.589,0.909,3.741,2.141,2.941,3.632,16.341,0.697,0.400,0.755,0.426,1.778,1.002,1.021,2
4201,300.880,55.393,1975.627,556.298,0.905,0.742,2.130,1.747,1.939,3.065,24.698,0.388,0.321,0.412,0.354,0.969,0.833,0.639,2
4202,305.456,41.853,123.942,577.507,0.705,1.425,1.660,3.356,2.508,3.073,17.342,0.334,0.626,0.277,0.657,0.653,1.547,0.840,2
4203,318.890,99.515,1396.403,587.380,0.483,0.821,1.138,1.934,1.536,3.015,167.899,0.331,0.280,0.781,0.309,1.839,0.727,0.989,2
4204,311.488,67.264,1568.175,611.265,0.660,0.775,1.554,1.825,1.690,2.867,25.743,0.287,0.304,0.249,0.316,0.587,0.744,0.474,2
4205,310.907,38.518,465.283,614.860,0.956,0.812,2.250,1.913,2.082,2.671,18.678,0.471,0.406,0.491,0.395,1.156,0.929,0.742,2
4206,316.917,52.769,1022.559,617.546,1.876,0.702,4.418,1.654,3.036,2.968,16.970,0.522,0.182,0.566,0.284,1.333,0.668,0.746,2
4207,318.333,44.258,815.552,632.982,1.260,0.905,2.968,2.130,2.549,3.057,16.445,0.473,0.341,0.503,0.350,1.185,0.825,0.722,2
4208,311.573,61.190,1632.849,640.949,0.872,0.588,2.054,1.385,1.719,3.146,25.175,0.402,0.355,0.399,0.230,0.939,0.543,0.542,2
4209,315.007,58.023,702.756,646.362,1.175,0.484,2.768,1.140,1.954,2.892,101.177,0.528,0.495,0.544,0.841,1.280,1.980,1.179,2
4210,314.687,38.439,1319.519,650.540,0.965,1.175,2.273,2.766,2.519,3.682,20.080,0.501,0.611,0.543,0.651,1.278,1.532,0.998,2
4211,316.831,56.220,1004.336,659.962,0.988,0.979,2.326,2.306,2.316,2.899,17.685,0.311,0.309,0.329,0.321,0.775,0.756,0.541,2
4212,314.231,36.291,1544.786,662.033,0.765,1.633,1.800,3.845,2.822,3.364,17.097,0.369,0.775,0.381,0.825,0.896,1.944,1.070,2
4213,315.155,32.643,1682.738,661.798,1.298,0.690,3.058,1.626,2.342,3.156,20.069,0.809,0.459,0.845,0.438,1.991,1.031,1.121,2
4214,314.817,42.068,775.028,664.402,1.405,0.948,3.308,2.234,2.771,3.250,15.611,0.519,0.350,0.560,0.386,1.320,0.908,0.801,2
4215,317.449,47.795,1143.057,670.653,0.616,1.382,1.449,3.255,2.352,3.328,20.285,0.349,0.640,0.245,0.670,0.577,1.577,0.840,2
4216,314.007,47.301,1279.384,674.936,1.150,0.943,2.709,2.221,2.465,3.183,17.816,0.435,0.358,0.462,0.372,1.088,0.877,0.699,2
4217,305.731,40.872,1791.712,679.660,1.292,0.814,3.043,1.916,2.480,2.553,14.937,0.463,0.290,0.490,0.326,1.154,0.768,0.693,2
4218,308.674,48.013,143.942,688.617,1.020,0.526,2.401,1.238,1.819,2.707,64.672,0.530,0.394,0.541,0.784,1.275,1.847,1.122,2
4219,305.527,43.676,7.951,690.137,0.901,0.843,2.121,1.985,2.053,2.726,19.249,0.408,0.384,0.408,0.379,0.962,0.892,0.656,2
4220,316.279,54.172,1665.702,697.086,0.560,0.867,1.318,2.041,1.679,3.087,41.564,0.419,0.476,0.508,0.463,1.196,1.091,0.809,2
4221,312.118,43.445,670.592,703.042,1.134,1.138,2.670,2.681,2.676,2.811,13.767,0.359,0.361,0.388,0.389,0.914,0.917,0.647,2
4222,309.832,40.257,271.580,705.975,1.419,0.759,3.342,1.788,2.565,3.099,16.937,0.622,0.346,0.657,0.311,1.548,0.732,0.856,2
4223,321.865,54.111,1220.266,709.670,1.563,0.486,3.681,1.146,2.413,3.025,69.498,0.643,0.470,0.669,0.653,1.576,1.537,1.101,2
4224,315.015,43.473,330.027,723.537,0.922,0.877,2.171,2.065,2.118,2.945,20.502,0.433,0.407,0.438,0.447,1.032,1.053,0.737,2
4225,316.173,33.913,307.987,733.259,1.195,0.907,2.814,2.136,2.475,3.071,17.270,0.608,0.462,0.645,0.491,1.519,1.157,0.955,2
4226,326.936,117.391,911.706,733.307,0.493,0.571,1.160,1.343,1.252,2.407,80.204,0.295,0.201,0.336,0.250,0.792,0.590,0.494,2
4227,308.316,93.771,1803.309,740.586,0.541,0.888,1.274,2.091,1.683,2.302,36.701,0.192,0.209,0.245,0.222,0.578,0.524,0.390,2
4228,313.529,46.127,999.021,749.710,1.315,1.020,3.095,2.401,2.748,2.914,13.854,0.395,0.306,0.427,0.333,1.006,0.783,0.638,2
4229,308.596,41.106,287.270,752.486,1.613,0.866,3.797,2.039,2.918,2.947,13.921,0.536,0.285,0.579,0.331,1.363,0.780,0.785,2
4230,303.823,41.867,1911.291,757.615,1.415,1.193,3.332,2.809,3.070,3.361,12.995,0.439,0.370,0.491,0.416,1.157,0.979,0.758,2
4231,316.255,36.400,1690.299,760.059,1.646,0.988,3.877,2.326,3.101,3.179,12.973,0.588,0.353,0.646,0.388,1.522,0.913,0.887,2
4232,305.048,70.427,1952.895,759.022,2.161,0.388,5.090,0.913,3.001,3.441,18.096,0.608,0.573,0.674,0.248,1.587,0.584,0.846,2
4233,305.213,54.605,2016.048,767.129,0.570,1.784,1.342,4.201,2.772,2.900,15.386,0.244,0.556,0.158,0.594,0.372,1.398,0.723,2
4234,317.242,47.196,660.812,769.677,0.631,1.768,1.487,4.163,2.825,2.722,15.033,0.237,0.569,0.213,0.603,0.501,1.419,0.753,2
